-50	17.466	-9.602
-57	17.466	-9.602
57	10.238	-9.602
50	10.238	-9.602
43	10.238	-9.602
36	10.238	-9.602
-36	10.238	-9.602
-43	10.238	-9.602
-50	10.238	-9.602
-57	10.238	-9.602
65	3.01	-9.602
57	3.01	-9.602
50	3.01	-9.602
43	3.01	-9.602
36	3.01	-9.602
-36	3.01	-9.602
-43	3.01	-9.602
-50	3.01	-9.602
-57	3.01	-9.602
-65	3.01	-9.602
65	-4.218	-9.602
57	-4.218	-9.602
50	-4.218	-9.602
43	-4.218	-9.602
-43	-4.218	-9.602
-50	-4.218	-9.602
-57	-4.218	-9.602
-65	-4.218	-9.602
65	-11.45	-9.602
57	-11.45	-9.602
50	-11.45	-9.602
43	-11.45	-9.602
-43	-11.45	-9.602
-50	-11.45	-9.602
-57	-11.45	-9.602
-65	-11.45	-9.602
65	-18.68	-9.602
57	-18.68	-9.602
50	-18.68	-9.602
-50	-18.68	-9.602
-57	-18.68	-9.602
-65	-18.68	-9.602
72	-25.9	-9.602
65	-25.9	-9.602
57	-25.9	-9.602
50	-25.9	-9.602
-50	-25.9	-9.602
-57	-25.9	-9.602
-65	-25.9	-9.602
-72	-25.9	-9.602
72	-33.13	-9.602
65	-33.13	-9.602
21	-33.13	-9.602
14	-33.13	-9.602
-14	-33.13	-9.602
-21	-33.13	-9.602
-65	-33.13	-9.602
-72	-33.13	-9.602
72	-40.36	-9.602
65	-40.36	-9.602
57	-40.36	-9.602
43	-40.36	-9.602
36	-40.36	-9.602
28	-40.36	-9.602
21	-40.36	-9.602
14	-40.36	-9.602
-14	-40.36	-9.602
-21	-40.36	-9.602
-28	-40.36	-9.602
-36	-40.36	-9.602
-43	-40.36	-9.602
-57	-40.36	-9.602
-65	-40.36	-9.602
-72	-40.36	-9.602
65	-47.59	-9.602
57	-47.59	-9.602
50	-47.59	-9.602
43	-47.59	-9.602
36	-47.59	-9.602
28	-47.59	-9.602
21	-47.59	-9.602
14	-47.59	-9.602
-14	-47.59	-9.602
-21	-47.59	-9.602
-28	-47.59	-9.602
-36	-47.59	-9.602
-43	-47.59	-9.602
-50	-47.59	-9.602
-57	-47.59	-9.602
-65	-47.59	-9.602
65	-54.82	-9.602
57	-54.82	-9.602
50	-54.82	-9.602
43	-54.82	-9.602
36	-54.82	-9.602
28	-54.82	-9.602
21	-54.82	-9.602
14	-54.82	-9.602
-14	-54.82	-9.602
-21	-54.82	-9.602
-28	-54.82	-9.602
-36	-54.82	-9.602
-43	-54.82	-9.602
-50	-54.82	-9.602
-57	-54.82	-9.602
-65	-54.82	-9.602
57	-62.04	-9.602
50	-62.04	-9.602
43	-62.04	-9.602
36	-62.04	-9.602
28	-62.04	-9.602
21	-62.04	-9.602
14	-62.04	-9.602
-14	-62.04	-9.602
-21	-62.04	-9.602
-28	-62.04	-9.602
-36	-62.04	-9.602
-43	-62.04	-9.602
-50	-62.04	-9.602
-57	-62.04	-9.602
57	-69.27	-9.602
50	-69.27	-9.602
43	-69.27	-9.602
36	-69.27	-9.602
28	-69.27	-9.602
21	-69.27	-9.602
14	-69.27	-9.602
-14	-69.27	-9.602
-21	-69.27	-9.602
-28	-69.27	-9.602
-36	-69.27	-9.602
-43	-69.27	-9.602
-50	-69.27	-9.602
-57	-69.27	-9.602
50	-76.5	-9.602
43	-76.5	-9.602
36	-76.5	-9.602
28	-76.5	-9.602
21	-76.5	-9.602
14	-76.5	-9.602
7	-76.5	-9.602
-7	-76.5	-9.602
-14	-76.5	-9.602
-21	-76.5	-9.602
-28	-76.5	-9.602
-36	-76.5	-9.602
-43	-76.5	-9.602
-50	-76.5	-9.602
50	-83.73	-9.602
43	-83.73	-9.602
36	-83.73	-9.602
28	-83.73	-9.602
21	-83.73	-9.602
14	-83.73	-9.602
7	-83.73	-9.602
-7	-83.73	-9.602
-14	-83.73	-9.602
-21	-83.73	-9.602
-28	-83.73	-9.602
-36	-83.73	-9.602
-43	-83.73	-9.602
-50	-83.73	-9.602
43	-90.96	-9.602
36	-90.96	-9.602
28	-90.96	-9.602
21	-90.96	-9.602
14	-90.96	-9.602
7	-90.96	-9.602
-7	-90.96	-9.602
-14	-90.96	-9.602
-21	-90.96	-9.602
-28	-90.96	-9.602
-36	-90.96	-9.602
-43	-90.96	-9.602
28	-98.19	-9.602
21	-98.19	-9.602
14	-98.19	-9.602
7	-98.19	-9.602
-7	-98.19	-9.602
-14	-98.19	-9.602
-21	-98.19	-9.602
-28	-98.19	-9.602
14	-105.41	-9.602
-14	-105.41	-9.602
21	68.064	-2.374
14	68.064	-2.374
7	68.064	-2.374
-7	68.064	-2.374
-14	68.064	-2.374
-21	68.064	-2.374
36	60.836	-2.374
28	60.836	-2.374
21	60.836	-2.374
14	60.836	-2.374
7	60.836	-2.374
-7	60.836	-2.374
-14	60.836	-2.374
-21	60.836	-2.374
-28	60.836	-2.374
-36	60.836	-2.374
43	53.608	-2.374
36	53.608	-2.374
28	53.608	-2.374
21	53.608	-2.374
14	53.608	-2.374
7	53.608	-2.374
-7	53.608	-2.374
-14	53.608	-2.374
-21	53.608	-2.374
-28	53.608	-2.374
-36	53.608	-2.374
-43	53.608	-2.374
50	46.379	-2.374
43	46.379	-2.374
14	46.379	-2.374
7	46.379	-2.374
-7	46.379	-2.374
-14	46.379	-2.374
-43	46.379	-2.374
-50	46.379	-2.374
57	39.151	-2.374
50	39.151	-2.374
43	39.151	-2.374
7	39.151	-2.374
-7	39.151	-2.374
-43	39.151	-2.374
-50	39.151	-2.374
-57	39.151	-2.374
57	31.923	-2.374
50	31.923	-2.374
43	31.923	-2.374
7	31.923	-2.374
-7	31.923	-2.374
-43	31.923	-2.374
-50	31.923	-2.374
-57	31.923	-2.374
57	24.695	-2.374
50	24.695	-2.374
43	24.695	-2.374
36	24.695	-2.374
28	24.695	-2.374
-28	24.695	-2.374
-36	24.695	-2.374
-43	24.695	-2.374
-50	24.695	-2.374
-57	24.695	-2.374
57	17.466	-2.374
50	17.466	-2.374
43	17.466	-2.374
36	17.466	-2.374
-36	17.466	-2.374
-43	17.466	-2.374
-50	17.466	-2.374
-57	17.466	-2.374
57	10.238	-2.374
50	10.238	-2.374
43	10.238	-2.374
36	10.238	-2.374
-36	10.238	-2.374
-43	10.238	-2.374
-50	10.238	-2.374
-57	10.238	-2.374
65	3.01	-2.374
57	3.01	-2.374
50	3.01	-2.374
43	3.01	-2.374
36	3.01	-2.374
-36	3.01	-2.374
-43	3.01	-2.374
-50	3.01	-2.374
-57	3.01	-2.374
-65	3.01	-2.374
65	-4.218	-2.374
57	-4.218	-2.374
50	-4.218	-2.374
43	-4.218	-2.374
36	-4.218	-2.374
-36	-4.218	-2.374
-43	-4.218	-2.374
-50	-4.218	-2.374
-57	-4.218	-2.374
-65	-4.218	-2.374
65	-11.45	-2.374
57	-11.45	-2.374
50	-11.45	-2.374
43	-11.45	-2.374
36	-11.45	-2.374
-36	-11.45	-2.374
-43	-11.45	-2.374
-50	-11.45	-2.374
-57	-11.45	-2.374
-65	-11.45	-2.374
65	-18.68	-2.374
57	-18.68	-2.374
50	-18.68	-2.374
43	-18.68	-2.374
36	-18.68	-2.374
-36	-18.68	-2.374
-43	-18.68	-2.374
-50	-18.68	-2.374
-57	-18.68	-2.374
-65	-18.68	-2.374
72	-25.9	-2.374
65	-25.9	-2.374
57	-25.9	-2.374
50	-25.9	-2.374
-50	-25.9	-2.374
-57	-25.9	-2.374
-65	-25.9	-2.374
-72	-25.9	-2.374
72	-33.13	-2.374
65	-33.13	-2.374
57	-33.13	-2.374
50	-33.13	-2.374
-50	-33.13	-2.374
-57	-33.13	-2.374
-65	-33.13	-2.374
-72	-33.13	-2.374
72	-40.36	-2.374
65	-40.36	-2.374
57	-40.36	-2.374
50	-40.36	-2.374
14	-40.36	-2.374
7	-40.36	-2.374
-7	-40.36	-2.374
-14	-40.36	-2.374
-50	-40.36	-2.374
-57	-40.36	-2.374
-65	-40.36	-2.374
-72	-40.36	-2.374
65	-47.59	-2.374
57	-47.59	-2.374
21	-47.59	-2.374
14	-47.59	-2.374
-14	-47.59	-2.374
-21	-47.59	-2.374
-57	-47.59	-2.374
-65	-47.59	-2.374
65	-54.82	-2.374
57	-54.82	-2.374
50	-54.82	-2.374
43	-54.82	-2.374
21	-54.82	-2.374
14	-54.82	-2.374
-14	-54.82	-2.374
-21	-54.82	-2.374
-43	-54.82	-2.374
-50	-54.82	-2.374
-57	-54.82	-2.374
-65	-54.82	-2.374
65	-62.04	-2.374
57	-62.04	-2.374
50	-62.04	-2.374
43	-62.04	-2.374
21	-62.04	-2.374
14	-62.04	-2.374
7	-62.04	-2.374
-7	-62.04	-2.374
-14	-62.04	-2.374
-21	-62.04	-2.374
-43	-62.04	-2.374
-50	-62.04	-2.374
-57	-62.04	-2.374
-65	-62.04	-2.374
57	-69.27	-2.374
50	-69.27	-2.374
43	-69.27	-2.374
28	-69.27	-2.374
21	-69.27	-2.374
14	-69.27	-2.374
7	-69.27	-2.374
-7	-69.27	-2.374
-14	-69.27	-2.374
-21	-69.27	-2.374
-28	-69.27	-2.374
-43	-69.27	-2.374
-50	-69.27	-2.374
-57	-69.27	-2.374
50	-76.5	-2.374
43	-76.5	-2.374
21	-76.5	-2.374
14	-76.5	-2.374
7	-76.5	-2.374
-7	-76.5	-2.374
-14	-76.5	-2.374
-21	-76.5	-2.374
-43	-76.5	-2.374
-50	-76.5	-2.374
50	-83.73	-2.374
43	-83.73	-2.374
36	-83.73	-2.374
14	-83.73	-2.374
7	-83.73	-2.374
-7	-83.73	-2.374
-14	-83.73	-2.374
-36	-83.73	-2.374
-43	-83.73	-2.374
-50	-83.73	-2.374
43	-90.96	-2.374
36	-90.96	-2.374
28	-90.96	-2.374
21	-90.96	-2.374
14	-90.96	-2.374
7	-90.96	-2.374
-7	-90.96	-2.374
-14	-90.96	-2.374
-21	-90.96	-2.374
-28	-90.96	-2.374
-36	-90.96	-2.374
-43	-90.96	-2.374
36	-98.19	-2.374
28	-98.19	-2.374
21	-98.19	-2.374
14	-98.19	-2.374
7	-98.19	-2.374
-7	-98.19	-2.374
-14	-98.19	-2.374
-21	-98.19	-2.374
-28	-98.19	-2.374
-36	-98.19	-2.374
21	-105.41	-2.374
14	-105.41	-2.374
7	-105.41	-2.374
-7	-105.41	-2.374
